mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,lanes,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,mvmt_txt_id,geometry,volume,free_speed,allowed_uses,generated_by_osm2gmns
329,88,5280009872,,530,1,1,116,1,1,1,5201685465,4716137952,right,,,,SBR,"LINESTRING (-111.9288562 33.4185090, -111.9289407 33.4184314)",,,auto,1
330,88,5280009872,,530,1,1,528,1,1,1,5201685465,5201685464,thru,,,,SBT,"LINESTRING (-111.9288562 33.4185090, -111.9288537 33.4183647)",,,auto,1
331,89,330691322,,257,4,4,117,1,1,1,4347879979,330689192,right,,,,NBR,"LINESTRING (-111.9262831 33.4200181, -111.9262238 33.4200376)",,,auto,1
332,89,330691322,,257,1,3,259,1,3,3,4347879979,1501648953,thru,,,,NBT,"LINESTRING (-111.9262831 33.4200181, -111.9262829 33.4201625)",,,auto,1
333,89,330691322,,260,1,1,117,1,1,1,1501648953,330689192,thru,,,,SBT,"LINESTRING (-111.9262829 33.4201625, -111.9262238 33.4200376)",,,auto,1
334,89,330691322,,260,3,3,258,3,3,1,1501648953,4347879979,thru,,,,SBT,"LINESTRING (-111.9262829 33.4201625, -111.9262831 33.4200181)",,,auto,1
335,90,330689192,,117,1,1,118,1,1,1,330691322,5201685460,thru,,,,SBT,"LINESTRING (-111.9225929 33.4168081, -111.9224761 33.4167021)",,,auto,1
336,90,330689192,,117,1,1,124,1,1,1,330691322,41573980,right,,,,SBR,"LINESTRING (-111.9225929 33.4168081, -111.9226208 33.4167576)",,,auto,1
337,90,330689192,,117,1,1,125,1,1,1,330691322,330689685,thru,,,,SBT,"LINESTRING (-111.9225929 33.4168081, -111.9224488 33.4167520)",,,auto,1
338,90,330689192,,123,1,1,118,1,1,1,41573980,5201685460,right,,,,EBR,"LINESTRING (-111.9226208 33.4167576, -111.9224761 33.4167021)",,,auto,1
339,90,330689192,,123,1,1,125,1,1,1,41573980,330689685,thru,,,,EBT,"LINESTRING (-111.9226208 33.4167576, -111.9224488 33.4167520)",,,auto,1
340,90,330689192,,126,1,1,118,1,1,1,330689685,5201685460,uturn,,,,WBU,"LINESTRING (-111.9224488 33.4167520, -111.9224761 33.4167021)",,,auto,1
341,90,330689192,,126,1,1,124,1,1,1,330689685,41573980,thru,,,,WBT,"LINESTRING (-111.9224488 33.4167520, -111.9226208 33.4167576)",,,auto,1
342,91,5201685460,,118,1,1,523,1,1,1,330689192,,thru,,,,SBT,"LINESTRING (-111.9211830 33.4155391, -111.9210670 33.4154325)",,,auto,1
343,93,330689685,,119,1,1,120,1,1,1,,330689687,thru,,,,NBT,"LINESTRING (-111.9222530 33.4166941, -111.9223695 33.4168003)",,,auto,1
344,93,330689685,,119,1,1,126,1,1,1,,330689192,left,,,,NBL,"LINESTRING (-111.9222530 33.4166941, -111.9223968 33.4167503)",,,auto,1
345,93,330689685,,119,1,1,127,1,1,1,,41654678,right,,,,NBR,"LINESTRING (-111.9222530 33.4166941, -111.9222248 33.4167449)",,,auto,1
346,93,330689685,,125,1,1,120,1,1,1,330689192,330689687,uturn,,,,EBU,"LINESTRING (-111.9223968 33.4167503, -111.9223695 33.4168003)",,,auto,1
347,93,330689685,,125,1,1,127,1,1,1,330689192,41654678,thru,,,,EBT,"LINESTRING (-111.9223968 33.4167503, -111.9222248 33.4167449)",,,auto,1
348,93,330689685,,128,1,1,120,1,1,1,41654678,330689687,right,,,,WBR,"LINESTRING (-111.9222248 33.4167449, -111.9223695 33.4168003)",,,auto,1
349,93,330689685,,128,1,1,126,1,1,1,41654678,330689192,thru,,,,WBT,"LINESTRING (-111.9222248 33.4167449, -111.9223968 33.4167503)",,,auto,1
350,94,330689687,,120,1,1,584,1,1,1,330689685,317654988,right,,,,NBR,"LINESTRING (-111.9231203 33.4174762, -111.9231225 33.4175835)",,,auto,1
351,94,330689687,,120,1,1,590,1,1,1,330689685,5201685461,thru,,,,NBT,"LINESTRING (-111.9231203 33.4174762, -111.9232377 33.4175818)",,,auto,1
352,94,330689687,,585,1,1,590,1,1,1,317654988,5201685461,right,,,,WBR,"LINESTRING (-111.9231225 33.4175835, -111.9232377 33.4175818)",,,auto,1
353,95,41573980,,121,1,1,123,1,1,1,41654675,330689192,thru,,,,EBT,"LINESTRING (-111.9263933 33.4168449, -111.9262227 33.4168357)",,,auto,1
354,95,41573980,,121,1,1,412,1,1,1,41654675,4347879974,left,,,,EBL,"LINESTRING (-111.9263933 33.4168449, -111.9263028 33.4169205)",,,auto,1
355,95,41573980,,121,1,1,432,3,3,1,41654675,4347879972,right,,,,EBR,"LINESTRING (-111.9263933 33.4168449, -111.9263103 33.4167763)",,,auto,1
356,95,41573980,,124,1,1,122,1,1,1,330689192,41654675,thru,,,,WBT,"LINESTRING (-111.9262227 33.4168357, -111.9263933 33.4168449)",,,auto,1
357,95,41573980,,124,1,1,412,3,3,1,330689192,4347879974,right,,,,WBR,"LINESTRING (-111.9262227 33.4168357, -111.9263028 33.4169205)",,,auto,1
358,95,41573980,,124,1,1,432,1,1,1,330689192,4347879972,left,,,,WBL,"LINESTRING (-111.9262227 33.4168357, -111.9263103 33.4167763)",,,auto,1
359,95,41573980,,413,4,4,122,1,1,1,4347879974,41654675,right,,,,SBR,"LINESTRING (-111.9263028 33.4169205, -111.9263933 33.4168449)",,,auto,1
360,95,41573980,,413,1,1,123,1,1,1,4347879974,330689192,left,,,,SBL,"LINESTRING (-111.9263028 33.4169205, -111.9262227 33.4168357)",,,auto,1
361,95,41573980,,413,2,3,432,2,3,2,4347879974,4347879972,thru,,,,SBT,"LINESTRING (-111.9263028 33.4169205, -111.9263103 33.4167763)",,,auto,1
362,95,41573980,,431,1,1,122,1,1,1,4347879972,41654675,left,,,,NBL,"LINESTRING (-111.9263103 33.4167763, -111.9263933 33.4168449)",,,auto,1
363,95,41573980,,431,4,4,123,1,1,1,4347879972,330689192,right,,,,NBR,"LINESTRING (-111.9263103 33.4167763, -111.9262227 33.4168357)",,,auto,1
364,95,41573980,,431,2,3,412,2,3,2,4347879972,4347879974,thru,,,,NBT,"LINESTRING (-111.9263103 33.4167763, -111.9263028 33.4169205)",,,auto,1
365,96,41654678,,127,1,1,129,1,1,1,330689685,41654679,thru,,,,EBT,"LINESTRING (-111.9206730 33.4167135, -111.9205010 33.4167104)",,,auto,1
366,96,41654678,,127,1,1,251,1,1,1,330689685,317654988,left,,,,EBL,"LINESTRING (-111.9206730 33.4167135, -111.9205859 33.4167840)",,,auto,1
367,96,41654678,,130,1,1,128,1,1,1,41654679,330689685,thru,,,,WBT,"LINESTRING (-111.9205010 33.4167104, -111.9206730 33.4167135)",,,auto,1
368,96,41654678,,130,1,1,251,1,1,1,41654679,317654988,right,,,,WBR,"LINESTRING (-111.9205010 33.4167104, -111.9205859 33.4167840)",,,auto,1
369,96,41654678,,250,1,1,128,1,1,1,317654988,330689685,right,,,,SBR,"LINESTRING (-111.9205859 33.4167840, -111.9206730 33.4167135)",,,auto,1
370,96,41654678,,250,1,1,129,1,1,1,317654988,41654679,left,,,,SBL,"LINESTRING (-111.9205859 33.4167840, -111.9205010 33.4167104)",,,auto,1
371,97,41654679,,129,1,1,131,1,1,1,41654678,,thru,,,,EBT,"LINESTRING (-111.9188625 33.4166835, -111.9186905 33.4166812)",,,auto,1
372,97,41654679,,129,1,1,152,1,1,1,41654678,41715037,left,,,,EBL,"LINESTRING (-111.9188625 33.4166835, -111.9187777 33.4167543)",,,auto,1
373,97,41654679,,132,1,1,130,1,1,1,,41654678,thru,,,,WBT,"LINESTRING (-111.9186905 33.4166812, -111.9188625 33.4166835)",,,auto,1
374,97,41654679,,132,1,1,152,1,1,1,,41715037,right,,,,WBR,"LINESTRING (-111.9186905 33.4166812, -111.9187777 33.4167543)",,,auto,1
375,97,41654679,,151,1,1,130,1,1,1,41715037,41654678,right,,,,SBR,"LINESTRING (-111.9187777 33.4167543, -111.9188625 33.4166835)",,,auto,1
376,97,41654679,,151,1,1,131,1,1,1,41715037,,left,,,,SBL,"LINESTRING (-111.9187777 33.4167543, -111.9186905 33.4166812)",,,auto,1
377,99,5201685470,,133,1,1,542,1,1,1,41529691,5201685469,thru,,,,EBT,"LINESTRING (-111.9295795 33.4227840, -111.9294402 33.4226993)",,,auto,1
378,99,5201685470,,543,1,1,134,1,1,1,5201685469,41529691,thru,,,,WBT,"LINESTRING (-111.9294402 33.4226993, -111.9295795 33.4227840)",,,auto,1
379,100,2941419921,,135,1,1,136,1,1,1,41746582,330693619,thru,,,,EBT,"LINESTRING (-111.9339596 33.4250289, -111.9338000 33.4249751)",,,auto,1
380,101,330693619,,136,1,1,551,1,1,1,2941419921,41529691,thru,,,,EBT,"LINESTRING (-111.9313351 33.4233969, -111.9311864 33.4233245)",,,auto,1
381,102,330693678,,137,1,1,138,1,1,1,41529691,2941419922,thru,,,,WBT,"LINESTRING (-111.9320276 33.4241361, -111.9321508 33.4242368)",,,auto,1
382,103,2941419922,,138,1,1,139,1,1,1,330693678,5201685473,thru,,,,WBT,"LINESTRING (-111.9333841 33.4249799, -111.9335436 33.4250343)",,,auto,1
383,104,5201685473,,139,1,1,550,1,1,1,2941419922,41746582,thru,,,,WBT,"LINESTRING (-111.9338684 33.4251662, -111.9340207 33.4252334)",,,auto,1
384,105,5618898812,,141,1,1,333,2,2,1,337822444,2978047866,right,,,,SBR,"LINESTRING (-111.9228965 33.4220985, -111.9229825 33.4220264)",,,auto,1
385,105,5618898812,,141,1,1,334,1,1,1,337822444,4346605165,left,,,,SBL,"LINESTRING (-111.9228965 33.4220985, -111.9228104 33.4220255)",,,auto,1
386,105,5618898812,,332,1,1,140,1,1,1,2978047866,337822444,left,,,,EBL,"LINESTRING (-111.9229825 33.4220264, -111.9228965 33.4220985)",,,auto,1
387,105,5618898812,,332,2,2,334,2,2,1,2978047866,4346605165,thru,,,,EBT,"LINESTRING (-111.9229825 33.4220264, -111.9228104 33.4220255)",,,auto,1
388,105,5618898812,,335,2,2,140,1,1,1,4346605165,337822444,right,,,,WBR,"LINESTRING (-111.9228104 33.4220255, -111.9228965 33.4220985)",,,auto,1
389,105,5618898812,,335,1,1,333,1,1,1,4346605165,2978047866,thru,,,,WBT,"LINESTRING (-111.9228104 33.4220255, -111.9229825 33.4220264)",,,auto,1
390,107,5333560369,,620,1,1,142,1,1,1,5333539971,2625359004,left,,,,NBL,"LINESTRING (-111.9366549 33.4175813, -111.9367409 33.4176525)",,,auto,1
391,108,2625359004,,142,1,1,308,2,2,1,5333560369,4346577513,right,,,,WBR,"LINESTRING (-111.9397608 33.4176181, -111.9398467 33.4176911)",,,auto,1
392,108,2625359004,,142,1,1,616,1,1,1,5333560369,41662596,thru,,,,WBT,"LINESTRING (-111.9397608 33.4176181, -111.9399326 33.4176236)",,,auto,1
393,108,2625359004,,615,2,2,308,2,2,1,2625359002,4346577513,thru,,,,NBT,"LINESTRING (-111.9398455 33.4175467, -111.9398467 33.4176911)",,,auto,1
394,108,2625359004,,615,1,1,616,1,1,1,2625359002,41662596,left,,,,NBL,"LINESTRING (-111.9398455 33.4175467, -111.9399326 33.4176236)",,,auto,1
395,109,2714317943,,471,1,3,143,1,3,3,41563527,8019704786,thru,,,,NBT,"LINESTRING (-111.9425302 33.4290699, -111.9425373 33.4292113)",,,auto,1
396,110,8019704786,,143,1,2,470,1,2,2,2714317943,2714317987,thru,,,,NBT,"LINESTRING (-111.9425458 33.4291826, -111.9425091 33.4293232)",,,auto,1
397,110,8019704786,,143,3,3,658,2,2,1,2714317943,1617023042,thru,,,,NBT,"LINESTRING (-111.9425458 33.4291826, -111.9424961 33.4292801)",,,auto,1
398,110,8019704786,,661,1,1,470,1,1,1,8019704799,2714317987,left,,,,EBL,"LINESTRING (-111.9425852 33.4292031, -111.9425091 33.4293232)",,,auto,1
399,110,8019704786,,661,2,2,658,2,2,1,8019704799,1617023042,thru,,,,EBT,"LINESTRING (-111.9425852 33.4292031, -111.9424961 33.4292801)",,,auto,1
400,112,4346615109,,144,1,2,393,1,2,2,,255819874,thru,,,,SBT,"LINESTRING (-111.9431796 33.4298473, -111.9430960 33.4297217)",,,auto,1
401,113,5200239624,,145,1,1,147,1,1,1,5333539972,42351327,thru,,,,EBT,"LINESTRING (-111.9350391 33.4160987, -111.9348671 33.4160976)",,,auto,1
402,113,5200239624,,145,1,1,290,1,1,1,5333539972,5200239623,right,,,,EBR,"LINESTRING (-111.9350391 33.4160987, -111.9349510 33.4160260)",,,auto,1
403,113,5200239624,,148,1,1,146,1,1,1,42351327,5333539972,thru,,,,WBT,"LINESTRING (-111.9348671 33.4160976, -111.9350391 33.4160987)",,,auto,1
404,113,5200239624,,148,1,1,290,1,1,1,42351327,5200239623,left,,,,WBL,"LINESTRING (-111.9348671 33.4160976, -111.9349510 33.4160260)",,,auto,1
405,114,42351327,,147,1,1,246,1,1,1,5200239624,,right,,,,EBR,"LINESTRING (-111.9333640 33.4160886, -111.9332755 33.4160160)",,,auto,1
406,114,42351327,,247,1,1,148,1,1,1,,5200239624,left,,,,NBL,"LINESTRING (-111.9332755 33.4160160, -111.9333640 33.4160886)",,,auto,1
407,116,41715037,,149,1,1,151,1,1,1,1799680779,41654679,thru,,,,SBT,"LINESTRING (-111.9186842 33.4184786, -111.9186796 33.4183343)",,,auto,1
408,116,41715037,,149,1,1,587,1,1,1,1799680779,317654988,right,,,,SBR,"LINESTRING (-111.9186842 33.4184786, -111.9187701 33.4184065)",,,auto,1
409,116,41715037,,149,1,1,588,1,1,1,1799680779,,left,,,,SBL,"LINESTRING (-111.9186842 33.4184786, -111.9185981 33.4184065)",,,auto,1
410,116,41715037,,152,1,1,150,1,1,1,41654679,1799680779,thru,,,,NBT,"LINESTRING (-111.9186796 33.4183343, -111.9186842 33.4184786)",,,auto,1
411,116,41715037,,152,1,1,587,1,1,1,41654679,317654988,left,,,,NBL,"LINESTRING (-111.9186796 33.4183343, -111.9187701 33.4184065)",,,auto,1
412,116,41715037,,152,1,1,588,1,1,1,41654679,,right,,,,NBR,"LINESTRING (-111.9186796 33.4183343, -111.9185981 33.4184065)",,,auto,1
413,116,41715037,,586,1,1,150,1,1,1,317654988,1799680779,left,,,,EBL,"LINESTRING (-111.9187701 33.4184065, -111.9186842 33.4184786)",,,auto,1
414,116,41715037,,586,1,1,151,1,1,1,317654988,41654679,right,,,,EBR,"LINESTRING (-111.9187701 33.4184065, -111.9186796 33.4183343)",,,auto,1
415,116,41715037,,586,1,1,588,1,1,1,317654988,,thru,,,,EBT,"LINESTRING (-111.9187701 33.4184065, -111.9185981 33.4184065)",,,auto,1
416,116,41715037,,589,1,1,150,1,1,1,,1799680779,right,,,,WBR,"LINESTRING (-111.9185981 33.4184065, -111.9186842 33.4184786)",,,auto,1
417,116,41715037,,589,1,1,151,1,1,1,,41654679,left,,,,WBL,"LINESTRING (-111.9185981 33.4184065, -111.9186796 33.4183343)",,,auto,1
418,116,41715037,,589,1,1,587,1,1,1,,317654988,thru,,,,WBT,"LINESTRING (-111.9185981 33.4184065, -111.9187701 33.4184065)",,,auto,1
419,118,2321431315,,161,1,1,164,1,1,1,41714336_2860653270,2321431354,right,,,,SBR,"LINESTRING (-111.9366433 33.4213650, -111.9366539 33.4212906)",,,auto,1
420,118,2321431315,,163,1,1,162,1,1,1,2321431354,41714336_2860653270,left,,,,EBL,"LINESTRING (-111.9365719 33.4212558, -111.9366433 33.4213650)",,,auto,1
421,120,317701014,,310,1,1,165,1,1,1,41662596,2625359002,left,,,,SBL,"LINESTRING (-111.9400321 33.4175279, -111.9399430 33.4174558)",,,auto,1
422,120,317701014,,310,3,3,618,3,3,1,41662596,4346575417,thru,,,,SBT,"LINESTRING (-111.9400321 33.4175279, -111.9400279 33.4174419)",,,auto,1
423,121,2625359002,,165,1,1,166,1,1,1,317701014,5333539971,thru,,,,EBT,"LINESTRING (-111.9399299 33.4174556, -111.9397579 33.4174538)",,,auto,1
424,121,2625359002,,165,1,1,615,1,1,1,317701014,2625359004,left,,,,EBL,"LINESTRING (-111.9399299 33.4174556, -111.9398452 33.4175270)",,,auto,1
425,121,2625359002,,617,2,2,166,1,1,1,2625358998,5333539971,right,,,,NBR,"LINESTRING (-111.9398443 33.4173827, -111.9397579 33.4174538)",,,auto,1
426,121,2625359002,,617,1,1,615,1,1,1,2625358998,2625359004,thru,,,,NBT,"LINESTRING (-111.9398443 33.4173827, -111.9398452 33.4175270)",,,auto,1
427,124,330695748,,330,2,3,168,1,2,2,4346586754,2625359021_41662581,thru,,,,SBT,"LINESTRING (-111.9400683 33.4275632, -111.9400684 33.4274189)",,,auto,1
428,126,4346581623,,170,1,2,314,1,2,2,2625359017_41630200,41662584_2625359016,thru,,,,SBT,"LINESTRING (-111.9400783 33.4261075, -111.9400787 33.4259631)",,,auto,1
429,128,4346586751,,171,1,2,324,1,2,2,41662590_2941419917_2941419916,41662587_2625359013,thru,,,,NBT,"LINESTRING (-111.9399573 33.4229160, -111.9399652 33.4230601)",,,auto,1
430,131,2714317971,,174,1,1,494,2,2,1,,2714317949,right,,,,SBR,"LINESTRING (-111.9211588 33.4294333, -111.9212449 33.4293620)",,,auto,1
431,131,2714317971,,174,1,1,496,1,1,1,,2626242343,thru,,,,SBT,"LINESTRING (-111.9211588 33.4294333, -111.9211595 33.4292889)",,,auto,1
432,131,2714317971,,493,2,2,173,1,1,1,2714317963,,right,,,,WBR,"LINESTRING (-111.9210727 33.4293604, -111.9211588 33.4294333)",,,auto,1
433,131,2714317971,,493,2,2,494,2,2,1,2714317963,2714317949,thru,,,,WBT,"LINESTRING (-111.9210727 33.4293604, -111.9212449 33.4293620)",,,auto,1
434,131,2714317971,,493,1,1,496,1,1,1,2714317963,2626242343,left,,,,WBL,"LINESTRING (-111.9210727 33.4293604, -111.9211595 33.4292889)",,,auto,1
435,131,2714317971,,495,1,1,173,1,1,1,2626242343,,thru,,,,NBT,"LINESTRING (-111.9211595 33.4292889, -111.9211588 33.4294333)",,,auto,1
436,131,2714317971,,495,1,1,494,1,1,1,2626242343,2714317949,left,,,,NBL,"LINESTRING (-111.9211595 33.4292889, -111.9212449 33.4293620)",,,auto,1
437,134,2626242355,,175,1,1,177,1,1,1,,,thru,,,,EBT,"LINESTRING (-111.9197138 33.4301406, -111.9195421 33.4301482)",,,auto,1
438,134,2626242355,,175,1,1,603,1,1,1,,6283476083,right,,,,EBR,"LINESTRING (-111.9197138 33.4301406, -111.9196304 33.4300698)",,,auto,1
439,134,2626242355,,178,1,1,176,1,1,1,,,thru,,,,WBT,"LINESTRING (-111.9195421 33.4301482, -111.9197138 33.4301406)",,,auto,1
440,134,2626242355,,178,1,1,603,1,1,1,,6283476083,left,,,,WBL,"LINESTRING (-111.9195421 33.4301482, -111.9196304 33.4300698)",,,auto,1
441,134,2626242355,,604,1,1,176,1,1,1,6283476083,,left,,,,NBL,"LINESTRING (-111.9196304 33.4300698, -111.9197138 33.4301406)",,,auto,1
442,134,2626242355,,604,1,1,177,1,1,1,6283476083,,right,,,,NBR,"LINESTRING (-111.9196304 33.4300698, -111.9195421 33.4301482)",,,auto,1
443,136,6283476296,,180,1,1,606,1,1,1,6283476293,,thru,,,,NBT,"LINESTRING (-111.9180228 33.4301481, -111.9180902 33.4301973)",,,auto,1
444,136,6283476296,,605,1,1,179,1,1,1,,6283476293,thru,,,,SBT,"LINESTRING (-111.9180902 33.4301973, -111.9180877 33.4301223)",,,auto,1
445,137,6283476293,,179,1,1,607,1,1,1,6283476296,5013817163_2714317962,thru,,,,SBT,"LINESTRING (-111.9179546 33.4295112, -111.9179179 33.4293753)",,,auto,1
446,137,6283476293,,608,1,1,180,1,1,1,5013817163_2714317962,6283476296,thru,,,,NBT,"LINESTRING (-111.9179179 33.4293753, -111.9178722 33.4295103)",,,auto,1
447,138,6283476083,,182,1,1,604,1,1,1,6283476285,2626242355,thru,,,,NBT,"LINESTRING (-111.9195767 33.4299428, -111.9196304 33.4300685)",,,auto,1
448,138,6283476083,,603,1,1,181,1,1,1,2626242355,6283476285,thru,,,,SBT,"LINESTRING (-111.9196304 33.4300685, -111.9196860 33.4299401)",,,auto,1
449,139,6283476285,,181,1,1,601,1,1,1,6283476083,2714317963,thru,,,,SBT,"LINESTRING (-111.9196817 33.4296222, -111.9196388 33.4294895)",,,auto,1
450,139,6283476285,,602,1,1,182,1,1,1,2714317963,6283476083,thru,,,,NBT,"LINESTRING (-111.9196388 33.4294895, -111.9195862 33.4296210)",,,auto,1
451,141,5133355429,,183,1,3,469,1,3,3,41529701_2704829968,2704829974,thru,,,,NBT,"LINESTRING (-111.9262152 33.4274373, -111.9262146 33.4275817)",,,auto,1
452,143,4347879988,,184,1,3,425,1,3,3,2714317928_41573995,316128740,thru,,,,NBT,"LINESTRING (-111.9262920 33.4294065, -111.9262923 33.4295509)",,,auto,1
453,143,4347879988,,426,1,3,185,1,3,3,316128740,2714317928_41573995,thru,,,,SBT,"LINESTRING (-111.9262923 33.4295509, -111.9262920 33.4294065)",,,auto,1
454,145,2704829964,,186,3,3,187,3,3,1,41529701_2704829968,8122988904,thru,,,,SBT,"LINESTRING (-111.9263874 33.4239556, -111.9263890 33.4238112)",,,auto,1
455,145,2704829964,,186,1,1,189,1,1,1,41529701_2704829968,2704829953,thru,,,,SBT,"LINESTRING (-111.9263874 33.4239556, -111.9263474 33.4238199)",,,auto,1
456,146,8122988904,,187,1,2,188,1,2,2,2704829964,4347879983,thru,,,,SBT,"LINESTRING (-111.9263933 33.4234141, -111.9263950 33.4232697)",,,auto,1
457,146,8122988904,,187,3,3,670,1,1,1,2704829964,8122988905,right,,,,SBR,"LINESTRING (-111.9263933 33.4234141, -111.9264802 33.4233418)",,,auto,1
458,146,8122988904,,669,1,1,188,1,1,1,8122988905,4347879983,right,,,,EBR,"LINESTRING (-111.9264802 33.4233418, -111.9263950 33.4232697)",,,auto,1
459,147,4347879983,,188,1,3,415,1,3,3,8122988904,2704829948_5013837645,thru,,,,SBT,"LINESTRING (-111.9264004 33.4228195, -111.9264020 33.4226751)",,,auto,1
460,148,2704829953,,189,1,1,190,1,1,1,2704829964,2704829954,left,,,,SBL,"LINESTRING (-111.9262865 33.4233929, -111.9261426 33.4233396)",,,auto,1
461,148,2704829953,,189,1,1,500,1,1,1,2704829964,335595768,uturn,,,,SBU,"LINESTRING (-111.9262865 33.4233929, -111.9262283 33.4234116)",,,auto,1
462,148,2704829953,,499,3,3,190,1,1,1,2704829949,2704829954,right,,,,NBR,"LINESTRING (-111.9262293 33.4232672, -111.9261426 33.4233396)",,,auto,1
463,148,2704829953,,499,1,2,500,1,2,2,2704829949,335595768,thru,,,,NBT,"LINESTRING (-111.9262293 33.4232672, -111.9262283 33.4234116)",,,auto,1
464,149,2704829954,,190,1,1,440,1,1,1,2704829953,335595768,left,,,,EBL,"LINESTRING (-111.9259748 33.4233399, -111.9259684 33.4233674)",,,auto,1
465,149,2704829954,,191,1,1,440,1,1,1,2704829949,335595768,left,,,,NBL,"LINESTRING (-111.9259699 33.4233161, -111.9259684 33.4233674)",,,auto,1
466,150,2704829949,,439,3,3,191,1,1,1,2704829948_5013837645,2704829954,thru,,,,NBT,"LINESTRING (-111.9262339 33.4227635, -111.9262149 33.4229062)",,,auto,1
467,150,2704829949,,439,1,2,499,1,2,2,2704829948_5013837645,2704829953,thru,,,,NBT,"LINESTRING (-111.9262339 33.4227635, -111.9262325 33.4229079)",,,auto,1
468,151,1617023042,,658,1,2,192,1,2,2,8019704786,2714318003,thru,,,,NBT,"LINESTRING (-111.9424961 33.4292801, -111.9423997 33.4293506)",,,auto,1
469,152,2714318003,,192,1,2,193,1,2,2,1617023042,4346615106,thru,,,,EBT,"LINESTRING (-111.9414294 33.4294394, -111.9412583 33.4294551)",,,auto,1
470,152,2714318003,,197,1,1,193,1,1,1,2714318017,4346615106,uturn,,,,WBU,"LINESTRING (-111.9412903 33.4294984, -111.9412583 33.4294551)",,,auto,1
471,153,4346615106,,193,1,2,395,1,2,2,2714318003,2625359028_2714318023_2714318022_41605233,thru,,,,EBT,"LINESTRING (-111.9407687 33.4295023, -111.9405977 33.4295189)",,,auto,1
472,154,4346615107,,394,2,2,194,1,1,1,4346615108,2714317987,thru,,,,WBT,"LINESTRING (-111.9419914 33.4295377, -111.9421624 33.4295266)",,,auto,1
473,155,2714317987,,194,1,1,277,1,1,1,4346615107,2714317975,thru,,,,WBT,"LINESTRING (-111.9425387 33.4294628, -111.9427097 33.4294743)",,,auto,1
474,155,2714317987,,194,1,1,292,2,2,1,4346615107,1617023089,thru,,,,WBT,"LINESTRING (-111.9425387 33.4294628, -111.9426923 33.4295178)",,,auto,1
475,155,2714317987,,470,1,1,277,1,1,1,8019704786,2714317975,left,,,,NBL,"LINESTRING (-111.9425557 33.4294307, -111.9427097 33.4294743)",,,auto,1
476,155,2714317987,,470,2,2,292,2,2,1,8019704786,1617023089,thru,,,,NBT,"LINESTRING (-111.9425557 33.4294307, -111.9426923 33.4295178)",,,auto,1
477,158,2714318017,,396,1,1,197,1,1,1,2625359028_2714318023_2714318022_41605233,2714318003,thru,,,,WBT,"LINESTRING (-111.9408297 33.4296059, -111.9409792 33.4295505)",,,auto,1
478,158,2714318017,,396,2,2,397,2,2,1,2625359028_2714318023_2714318022_41605233,4346615108,thru,,,,WBT,"LINESTRING (-111.9408297 33.4296059, -111.9410008 33.4295901)",,,auto,1
479,160,1617023067,,392,1,2,200,1,2,2,2714317975,8019704799,thru,,,,SBT,"LINESTRING (-111.9428664 33.4293352, -111.9427954 33.4292087)",,,auto,1
480,161,8019704799,,200,1,1,661,1,1,1,1617023067,8019704786,left,,,,SBL,"LINESTRING (-111.9428320 33.4292431, -111.9426874 33.4291779)",,,auto,1
481,161,8019704799,,200,2,2,662,1,1,1,1617023067,8019704805,thru,,,,SBT,"LINESTRING (-111.9428320 33.4292431, -111.9427256 33.4291331)",,,auto,1
482,164,255819874,,393,1,2,205,1,2,2,4346615109,8022891687,thru,,,,SBT,"LINESTRING (-111.9431243 33.4297568, -111.9430198 33.4296424)",,,auto,1
483,164,255819874,,393,3,3,664,1,1,1,4346615109,3101265422,right,,,,SBR,"LINESTRING (-111.9431243 33.4297568, -111.9431535 33.4296654)",,,auto,1
484,164,255819874,,666,1,1,205,1,1,1,1617023089,8022891687,uturn,,,,WBU,"LINESTRING (-111.9429943 33.4296995, -111.9430198 33.4296424)",,,auto,1
485,164,255819874,,666,1,1,664,1,1,1,1617023089,3101265422,left,,,,WBL,"LINESTRING (-111.9429943 33.4296995, -111.9431535 33.4296654)",,,auto,1
486,165,8022891687,,205,1,3,206,1,3,3,255819874,2714317975,thru,,,,SBT,"LINESTRING (-111.9430659 33.4296872, -111.9429525 33.4295786)",,,auto,1
487,165,8022891687,,665,1,1,206,3,3,1,3101265422,2714317975,right,,,,EBR,"LINESTRING (-111.9430898 33.4296064, -111.9429525 33.4295786)",,,auto,1
488,166,2714317975,,206,1,2,392,1,2,2,8022891687,1617023067,thru,,,,SBT,"LINESTRING (-111.9428730 33.4294442, -111.9428604 33.4293005)",,,auto,1
489,166,2714317975,,277,1,1,392,1,1,1,2714317987,1617023067,left,,,,WBL,"LINESTRING (-111.9428218 33.4294322, -111.9428604 33.4293005)",,,auto,1
490,167,5162833626,,208,1,1,475,1,1,1,5162833627,41563500,thru,,,,SBT,"LINESTRING (-111.9433544 33.4261002, -111.9433511 33.4259559)",,,auto,1
491,167,5162833626,,474,1,1,207,1,1,1,41563500,5162833627,thru,,,,NBT,"LINESTRING (-111.9433511 33.4259559, -111.9433544 33.4261002)",,,auto,1
